,hhid,year,femaleh,hhsize,f0t6,m0t6,f7t12,m7t12,f13t15,f16t18,f19t60,m13t15,m16t18,m19t60,f61,m61,rural,posttreatment,ptreat,Primary,Junior secondary,Senior secondary,Higher,Quintile 2,Quintile 3,Quintile 4,Quintile 5,Sumatra,Java and Bali,Kalimantan,Sulawesi,%work10t12,%work13t15,%work16t18,%work10t18_x,Childlabour_x,%work10t18_y,Childlabour_y
3830,640302000409.0,2005,0,6,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.5,0.0,0.0,0.16666667,0.0,0.0,0,0.0,0.2242199,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3831,640302000412.0,2005,0,5,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.13796933,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3832,640302000413.0,2005,0,5,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0,0.0,0.04332221,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3833,640302000414.0,2005,0,5,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0,0.0,0.13507643,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3834,640302000415.0,2005,0,6,0.0,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.0,0.16666667,0.33333334,0.0,0.0,0,0.0,0.19520153,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3835,640310000501.0,2005,0,4,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.40515402,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3836,640310000502.0,2005,0,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.026336236000000002,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3837,640310000505.0,2005,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.30441013,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3838,640310000506.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.11695989,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3839,640310000508.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.01794065,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3840,640310000511.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,1,0.0,0.24568409,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,1,0.25,1
3841,640310000514.0,2005,0,4,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.22289601,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3842,640310000515.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.15647262,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3843,640404001501.0,2005,0,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.06539755,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3844,640404001502.0,2005,0,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.16038129999999998,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3845,640404001504.0,2005,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,1,0.0,0.18654606,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3846,640404001505.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,0.0,0.20257838,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3847,640404001506.0,2005,0,7,0.0,0.14285715,0.14285715,0.14285715,0.0,0.0,0.14285715,0.0,0.2857143,0.2857143,0.0,0.0,1,0.0,0.23789689,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3848,640404001507.0,2005,0,4,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.2066018,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3849,640404001508.0,2005,0,7,0.0,0.0,0.0,0.14285715,0.0,0.2857143,0.14285715,0.0,0.0,0.42857143,0.0,0.0,1,0.0,0.34016177,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3850,640404001512.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.056971304,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3851,640404001516.0,2005,0,6,0.33333334,0.0,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.5,0.0,0.0,1,0.0,0.2627343,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3852,640702400201.0,2005,0,4,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.011918756,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3853,640702400202.0,2005,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.08206596,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3854,640702400203.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0,0.0,0.039652865,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3855,640702400204.0,2005,0,4,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0026631306,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3856,640702400205.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.02039203,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3857,640702400207.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0021437781,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3858,640702400209.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0013694376,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3859,640702400212.0,2005,0,4,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.07841397,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3860,640702400213.0,2005,0,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.038871723999999996,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3861,640702400216.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0035412607,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3862,640805000502.0,2005,0,6,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,1,0.0,0.33871582,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3863,640805000506.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.02405333,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3864,640805000508.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.30518395,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3865,640805000510.0,2005,0,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.041513372,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3866,640805000514.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1,0.0,0.28637257,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3867,647105000102.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.04947032,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3868,647105000104.0,2005,0,6,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.33333334,0.0,0.16666667,0.0,0.0,0,0.0,0.24431333,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3869,647105000107.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.02039203,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3870,647105000108.0,2005,0,8,0.0,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.25,0.0,0.0,0,0.0,0.021284664,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3871,647105000110.0,2005,0,4,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0,0.0,0.10507521,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3872,647105000111.0,2005,0,5,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0,0.0,0.17185457,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3873,647105000112.0,2005,0,7,0.0,0.14285715,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.42857143,0.0,0.0,0,0.0,0.027576374,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3874,647105000113.0,2005,0,5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0,0.0,0.112898365,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.2,0.2,1,0.2,1
3875,647105000114.0,2005,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0,0.0,0.031315498,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3876,647205000701.0,2005,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0,0.0,0.03521118,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3877,647205000702.0,2005,0,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.05617406,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3878,647205000703.0,2005,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0,0.0,0.010327242,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3879,647205000704.0,2005,0,4,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.02041753,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3880,647205000705.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0,0.0,0.009887425,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3881,647205000706.0,2005,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.24122663,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3882,647205000707.0,2005,1,4,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004183675,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3883,647205000708.0,2005,0,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0018901904999999999,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3884,647205000711.0,2005,0,6,0.16666667,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.041884337,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.16666667,0.16666667,1,0.0,0
3885,647205000712.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0,0.0,0.012310063999999999,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3886,647205000715.0,2005,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0,0.0,0.015148307,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3887,647205000716.0,2005,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,0,0.0,0.005511505999999999,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3888,647302000302.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,0.04086709,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.25,1
3889,647302000303.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0.0,0.12939301,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3890,647302000305.0,2005,0,4,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0374935,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3891,647302000307.0,2005,0,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0024238748,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3892,647302000310.0,2005,0,8,0.0,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.125,0.0,0,0.0,0.019467367,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.125,0.125,1,0.0,0
3893,647302000312.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.05749646,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3894,647302000313.0,2005,0,4,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.17638093,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3895,647302000314.0,2005,0,3,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.016481487,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3896,647302000315.0,2005,0,4,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.024244182000000003,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0
3897,710102301501.0,2005,0,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1,0.0,0.10746720400000001,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3898,710102301502.0,2005,0,6,0.33333334,0.0,0.33333334,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,1,0.0,0.25131172,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3899,710102301504.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.16675610000000002,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3900,710102301505.0,2005,0,4,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.09455976,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3901,710102301508.0,2005,0,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.035037078,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3902,710102301509.0,2005,0,5,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1,0.0,0.28547546,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3903,710102301510.0,2005,0,5,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1,0.0,0.30350208,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.2,0.0,0.2,1,0.2,1
3904,710102301511.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,1,0.0,0.42625117,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3905,710102301512.0,2005,0,4,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.45088762,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3906,710102301513.0,2005,0,4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.3261622,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3907,710102301515.0,2005,0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.15484497,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3908,710102301516.0,2005,0,6,0.0,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.16666667,0.0,0.33333334,0.0,0.0,1,0.0,0.2747122,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3909,710114000503.0,2005,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.16666667,0.16666667,0.16666667,1,0.0,0.48025596,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3910,710114000504.0,2005,0,5,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,1,0.0,0.48152992,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3911,710114000505.0,2005,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,1,0.0,0.4399252,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3912,710114000510.0,2005,0,5,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1,0.0,0.482876,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3913,710114000512.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,0.0,1,0.0,0.58710676,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3914,710114000516.0,2005,0,5,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,1,0.0,0.15195417,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3915,720104001002.0,2005,0,5,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,1,0.0,0.37587464,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3916,720104001004.0,2005,0,5,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1,0.0,0.38071918,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3917,720104001005.0,2005,1,5,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,1,0.0,0.54787606,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3918,720104001013.0,2005,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,0.0,0.30067605,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3919,720104001015.0,2005,0,5,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1,0.0,0.12872206,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3920,720202001901.0,2005,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1,0.0,0.6333727,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.5,0.5,1,0.0,0
3921,720202001902.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.2593078,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3922,720202001904.0,2005,0,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.47226948,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3923,720202001905.0,2005,0,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.3467712,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3924,720202001907.0,2005,0,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,1,0.0,0.6272532,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3925,720202001915.0,2005,0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.26527485,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3926,720205000602.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,0.31640372,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3927,720205000603.0,2005,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0,0.0,0.19406146,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.33333334,0.0,0.33333334,1,0.0,0
3928,720205000604.0,2005,0,4,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.23624037,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3929,720205000608.0,2005,0,6,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0,0.0,0.10411087,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3930,720205000614.0,2005,0,4,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0,0.0,0.05291243,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3931,720205000615.0,2005,0,4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0.0,0.065447085,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3932,720205000616.0,2005,1,6,0.0,0.16666667,0.0,0.5,0.0,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0,0.0,0.30641282,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3933,720304001601.0,2005,0,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.35494083,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3934,720304001603.0,2005,0,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1,0.0,0.17460528,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3935,720304001604.0,2005,0,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,1,0.0,0.5856722,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3936,720304001605.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.42180124,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
3937,720304001606.0,2005,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,0.0,0.653741,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0
